code,gpt4o_consumer_final,gemini_consumer_final,gemini_type,agree_xv,final_label_xv
2621133,False,False,intermediate_good,True,non_consumer
2621134,False,False,intermediate_good,True,non_consumer
2621135,False,False,intermediate_good,True,non_consumer
2621136,False,False,intermediate_good,True,non_consumer
2621137,False,False,intermediate_good,True,non_consumer
2631111,False,False,intermediate_good,True,non_consumer
2631112,False,False,intermediate_good,True,non_consumer
2631113,False,False,intermediate_good,True,non_consumer
2632111,False,False,raw_material,True,non_consumer
2632121,False,False,raw_material,True,non_consumer
2632122,False,False,raw_material,True,non_consumer
2632123,False,False,raw_material,True,non_consumer
2632124,False,False,raw_material,True,non_consumer
2632125,False,False,raw_material,True,non_consumer
2632131,False,False,raw_material,True,non_consumer
2632132,False,False,raw_material,True,non_consumer
2632133,False,False,raw_material,True,non_consumer
2632134,False,False,raw_material,True,non_consumer
2632141,False,False,raw_material,True,non_consumer
2641111,False,True,consumer_good,False,REVIEW
2641121,False,False,intermediate_good,True,non_consumer
2641131,False,False,raw_material,True,non_consumer
2641141,False,True,consumer_good,False,REVIEW
2641142,False,False,intermediate_good,True,non_consumer
2641151,False,True,consumer_good,False,REVIEW
2641152,False,False,intermediate_good,True,non_consumer
2641153,False,False,intermediate_good,True,non_consumer
2711111,False,False,intermediate_good,True,non_consumer
2711112,False,False,intermediate_good,True,non_consumer
2711113,False,False,intermediate_good,True,non_consumer
2711114,False,False,intermediate_good,True,non_consumer
2711115,False,False,intermediate_good,True,non_consumer
2711116,False,False,intermediate_good,True,non_consumer
2711117,False,False,intermediate_good,True,non_consumer
2711211,False,False,intermediate_good,True,non_consumer
2711221,False,False,intermediate_good,True,non_consumer
2711231,False,False,intermediate_good,True,non_consumer
2711241,False,False,intermediate_good,True,non_consumer
2711251,False,False,intermediate_good,True,non_consumer
2711261,False,False,intermediate_good,True,non_consumer
2711271,False,False,intermediate_good,True,non_consumer
2711272,False,False,intermediate_good,True,non_consumer
2711281,False,False,intermediate_good,True,non_consumer
2711282,False,False,intermediate_good,True,non_consumer
2711283,False,False,intermediate_good,True,non_consumer
2711284,False,False,intermediate_good,True,non_consumer
2711285,False,False,intermediate_good,True,non_consumer
2711286,False,False,intermediate_good,True,non_consumer
2711311,False,False,intermediate_good,True,non_consumer
2711312,False,False,intermediate_good,True,non_consumer
2711313,False,False,intermediate_good,True,non_consumer
2711314,False,False,intermediate_good,True,non_consumer
2711315,False,False,intermediate_good,True,non_consumer
2711316,False,False,intermediate_good,True,non_consumer
2711317,False,False,intermediate_good,True,non_consumer
2711318,False,False,intermediate_good,True,non_consumer
2721111,False,False,intermediate_good,True,non_consumer
2721121,False,False,intermediate_good,True,non_consumer
2721122,False,False,intermediate_good,True,non_consumer
2721123,False,False,intermediate_good,True,non_consumer
2721124,False,False,intermediate_good,True,non_consumer
2721125,False,False,intermediate_good,True,non_consumer
2721126,False,False,intermediate_good,True,non_consumer
2721131,False,False,intermediate_good,True,non_consumer
2721132,False,False,intermediate_good,True,non_consumer
2721141,False,False,intermediate_good,True,non_consumer
2721142,True,True,consumer_good,True,consumer_final
2721211,False,False,intermediate_good,True,non_consumer
2721212,True,True,consumer_good,True,consumer_final
2721311,True,True,consumer_good,True,consumer_final
2721321,True,True,consumer_good,True,consumer_final
2721322,False,False,intermediate_good,True,non_consumer
2721323,True,True,consumer_good,True,consumer_final
2721331,False,False,intermediate_good,True,non_consumer
2721341,False,False,intermediate_good,True,non_consumer
2721351,True,True,consumer_good,True,consumer_final
2721352,False,False,intermediate_good,True,non_consumer
2721361,False,False,intermediate_good,True,non_consumer
2721362,False,False,intermediate_good,True,non_consumer
2721363,False,False,intermediate_good,True,non_consumer
2721364,False,False,intermediate_good,True,non_consumer
2721365,True,True,consumer_good,True,consumer_final
2721368,False,False,intermediate_good,True,non_consumer
2731111,False,False,raw_material,True,non_consumer
2731121,True,True,consumer_good,True,consumer_final
2731131,True,True,consumer_good,True,consumer_final
2731132,True,True,consumer_good,True,consumer_final
2731141,True,True,consumer_good,True,consumer_final
2731151,True,True,consumer_good,True,consumer_final
2731161,True,True,consumer_good,True,consumer_final
2731171,True,True,consumer_good,True,consumer_final
2731172,True,True,consumer_good,True,consumer_final
2731181,False,False,b2b_service,True,non_consumer
2731191,False,False,intermediate_good,True,non_consumer
2731192,False,True,consumer_good,False,REVIEW
2731193,False,False,intermediate_good,True,non_consumer
2741111,True,True,consumer_good,True,consumer_final
2741121,True,True,consumer_good,True,consumer_final
2741131,False,False,intermediate_good,True,non_consumer
2741141,False,False,intermediate_good,True,non_consumer
2741151,True,True,consumer_good,True,consumer_final
2741161,True,True,consumer_good,True,consumer_final
2741211,True,True,consumer_good,True,consumer_final
2741221,True,True,consumer_good,True,consumer_final
2741231,True,True,consumer_good,True,consumer_final
2741241,True,True,consumer_good,True,consumer_final
2811211,False,False,raw_material,True,non_consumer
2811219,False,False,raw_material,True,non_consumer
2811221,False,False,raw_material,True,non_consumer
2811222,False,False,raw_material,True,non_consumer
2811223,False,False,raw_material,True,non_consumer
2811229,False,False,raw_material,True,non_consumer
2811231,False,False,raw_material,True,non_consumer
2811291,False,False,raw_material,True,non_consumer
2811292,False,False,raw_material,True,non_consumer
2811293,False,False,raw_material,True,non_consumer
2811294,False,False,raw_material,True,non_consumer
2811295,False,False,intermediate_good,True,non_consumer
2811299,False,False,intermediate_good,True,non_consumer
2811311,False,False,intermediate_good,True,non_consumer
2811312,False,False,intermediate_good,True,non_consumer
2811319,False,False,intermediate_good,True,non_consumer
2811391,False,False,intermediate_good,True,non_consumer
2811392,False,False,intermediate_good,True,non_consumer
2811399,False,False,intermediate_good,True,non_consumer
2811411,False,False,intermediate_good,True,non_consumer
2811412,False,False,intermediate_good,True,non_consumer
2811413,False,False,intermediate_good,True,non_consumer
2811414,False,False,intermediate_good,True,non_consumer
2821111,False,False,raw_material,True,non_consumer
2821121,False,False,intermediate_good,True,non_consumer
2821131,False,False,intermediate_good,True,non_consumer
2822111,False,False,intermediate_good,True,non_consumer
2822121,False,False,intermediate_good,True,non_consumer
2823111,False,False,intermediate_good,True,non_consumer
2823121,False,False,intermediate_good,True,non_consumer
2823211,False,False,component_or_part,True,non_consumer
2823221,False,False,component_or_part,True,non_consumer
2831111,True,True,consumer_good,True,consumer_final
2831121,False,False,component_or_part,True,non_consumer
2831131,False,False,component_or_part,True,non_consumer
2831132,False,True,consumer_good,False,REVIEW
2831133,False,True,consumer_good,False,REVIEW
2841111,False,False,component_or_part,True,non_consumer
2841121,False,False,component_or_part,True,non_consumer
2841122,False,False,component_or_part,True,non_consumer
2841211,True,True,consumer_good,True,consumer_final
2841221,False,True,consumer_good,False,REVIEW
2841231,False,False,component_or_part,True,non_consumer
2841232,False,False,component_or_part,True,non_consumer
2841233,False,False,component_or_part,True,non_consumer
2841234,False,False,component_or_part,True,non_consumer
2841311,False,False,intermediate_good,True,non_consumer
2841321,False,False,component_or_part,True,non_consumer
2841331,False,False,intermediate_good,True,non_consumer
2841332,False,False,construction,True,non_consumer
2841333,True,True,consumer_good,True,consumer_final
2841334,False,False,intermediate_good,True,non_consumer
2841411,False,False,component_or_part,True,non_consumer
2841412,False,False,component_or_part,True,non_consumer
2841421,False,False,component_or_part,True,non_consumer
2841422,False,False,component_or_part,True,non_consumer
2841431,True,True,consumer_good,True,consumer_final
2841441,False,False,component_or_part,True,non_consumer
2841442,False,False,component_or_part,True,non_consumer
2841443,False,False,component_or_part,True,non_consumer
2841444,True,True,consumer_good,True,consumer_final
2841445,False,False,component_or_part,True,non_consumer
2911111,False,False,intermediate_good,True,non_consumer
2911112,False,False,intermediate_good,True,non_consumer
2911121,True,True,consumer_good,True,consumer_final
2911122,False,False,construction,True,non_consumer
2911131,True,True,consumer_good,True,consumer_final
2911132,True,True,consumer_good,True,consumer_final
2911133,True,True,consumer_good,True,consumer_final
2911134,True,True,consumer_good,True,consumer_final
2911135,False,False,component_or_part,True,non_consumer
2911211,False,False,intermediate_good,True,non_consumer
2911212,False,False,intermediate_good,True,non_consumer
2911221,False,False,intermediate_good,True,non_consumer
2911231,False,False,intermediate_good,True,non_consumer
2911232,False,False,intermediate_good,True,non_consumer
2911311,False,False,intermediate_good,True,non_consumer
2911321,False,False,intermediate_good,True,non_consumer
2911322,False,False,intermediate_good,True,non_consumer
2911331,False,False,intermediate_good,True,non_consumer
2911341,False,False,component_or_part,True,non_consumer
2911351,True,True,consumer_good,True,consumer_final
2911352,False,False,intermediate_good,True,non_consumer
2911353,True,True,consumer_good,True,consumer_final
2911354,True,True,consumer_good,True,consumer_final
2911355,False,False,intermediate_good,True,non_consumer
2911411,False,False,intermediate_good,True,non_consumer
2911412,False,False,intermediate_good,True,non_consumer
2911413,False,False,intermediate_good,True,non_consumer
2911421,False,False,intermediate_good,True,non_consumer
2911422,False,False,intermediate_good,True,non_consumer
2911431,False,False,intermediate_good,True,non_consumer
2911432,False,True,consumer_good,False,REVIEW
2911441,False,False,intermediate_good,True,non_consumer
2911442,False,False,intermediate_good,True,non_consumer
3111111,False,False,raw_material,True,non_consumer
3111112,False,False,raw_material,True,non_consumer
3111121,False,False,raw_material,True,non_consumer
3121111,False,False,intermediate_good,True,non_consumer
3121121,False,False,intermediate_good,True,non_consumer
3121131,False,False,intermediate_good,True,non_consumer
3121141,False,False,intermediate_good,True,non_consumer
3121151,False,False,intermediate_good,True,non_consumer
3121161,False,False,intermediate_good,True,non_consumer
3121211,False,False,intermediate_good,True,non_consumer
3121221,False,False,intermediate_good,True,non_consumer
3121231,False,False,intermediate_good,True,non_consumer
3121241,False,False,intermediate_good,True,non_consumer
3121251,False,False,intermediate_good,True,non_consumer
3121261,False,False,intermediate_good,True,non_consumer
3121311,False,False,intermediate_good,True,non_consumer
3121321,False,False,intermediate_good,True,non_consumer
3121331,False,False,intermediate_good,True,non_consumer
3121341,False,False,component_or_part,True,non_consumer
3121342,False,False,component_or_part,True,non_consumer
3121343,False,False,component_or_part,True,non_consumer
3121411,False,False,intermediate_good,True,non_consumer
3121421,False,False,intermediate_good,True,non_consumer
3211111,False,False,raw_material,True,non_consumer
3211121,False,False,raw_material,True,non_consumer
3221111,False,False,raw_material,True,non_consumer
3231111,False,False,raw_material,True,non_consumer
3241211,False,False,raw_material,True,non_consumer
3241221,False,False,raw_material,True,non_consumer
3241231,False,False,raw_material,True,non_consumer
3251111,False,False,raw_material,True,non_consumer
3251121,False,False,raw_material,True,non_consumer
3251131,False,False,raw_material,True,non_consumer
3251141,False,False,raw_material,True,non_consumer
3251151,False,False,raw_material,True,non_consumer
3251161,False,False,raw_material,True,non_consumer
3261111,False,False,intermediate_good,True,non_consumer
3261121,False,False,component_or_part,True,non_consumer
3261122,False,False,component_or_part,True,non_consumer
3261131,False,False,component_or_part,True,non_consumer
3261132,False,False,component_or_part,True,non_consumer
3261133,False,False,intermediate_good,True,non_consumer
3261141,False,False,component_or_part,True,non_consumer
3261142,False,False,intermediate_good,True,non_consumer
3261143,False,False,intermediate_good,True,non_consumer
3261151,False,False,component_or_part,True,non_consumer
3261152,False,False,intermediate_good,True,non_consumer
3261153,False,False,intermediate_good,True,non_consumer
3261154,False,False,intermediate_good,True,non_consumer
3261155,False,False,intermediate_good,True,non_consumer
3261156,False,False,intermediate_good,True,non_consumer
3261157,False,False,intermediate_good,True,non_consumer
3261158,False,False,intermediate_good,True,non_consumer
3261159,False,False,intermediate_good,True,non_consumer
3261211,False,False,intermediate_good,True,non_consumer
3271111,False,False,intermediate_good,True,non_consumer
3271112,False,False,intermediate_good,True,non_consumer
3271113,False,False,intermediate_good,True,non_consumer
3271121,False,False,intermediate_good,True,non_consumer
3271131,False,False,component_or_part,True,non_consumer
3271141,False,False,component_or_part,True,non_consumer
3271142,False,False,intermediate_good,True,non_consumer
3311111,False,False,capital_equipment,True,non_consumer
3311121,False,False,capital_equipment,True,non_consumer
3311131,False,False,capital_equipment,True,non_consumer
3311141,False,False,capital_equipment,True,non_consumer
3311151,False,False,capital_equipment,True,non_consumer
3311152,True,True,consumer_good,True,consumer_final
3311153,True,True,consumer_good,True,consumer_final
3321111,False,False,capital_equipment,True,non_consumer
3321121,False,False,capital_equipment,True,non_consumer
3321131,False,False,capital_equipment,True,non_consumer
3321132,False,False,capital_equipment,True,non_consumer
3321141,False,False,capital_equipment,True,non_consumer
3321142,False,False,capital_equipment,True,non_consumer
3321151,False,False,capital_equipment,True,non_consumer
3321161,False,False,capital_equipment,True,non_consumer
3321162,False,False,capital_equipment,True,non_consumer
3321163,False,False,capital_equipment,True,non_consumer
3321164,False,False,capital_equipment,True,non_consumer
3321165,False,False,capital_equipment,True,non_consumer
3321171,False,False,capital_equipment,True,non_consumer
3411111,False,True,consumer_good,False,REVIEW
3411112,False,False,capital_equipment,True,non_consumer
3411113,False,False,capital_equipment,True,non_consumer
3411114,False,False,capital_equipment,True,non_consumer
3411115,False,False,capital_equipment,True,non_consumer
3411116,False,False,capital_equipment,True,non_consumer
3411121,False,False,capital_equipment,True,non_consumer
3411122,False,False,capital_equipment,True,non_consumer
3411123,False,False,capital_equipment,True,non_consumer
3421111,True,True,consumer_good,True,consumer_final
3421112,True,True,consumer_good,True,consumer_final
3421113,False,False,capital_equipment,True,non_consumer
3421114,False,False,capital_equipment,True,non_consumer
3421115,False,False,capital_equipment,True,non_consumer
3421121,False,False,capital_equipment,True,non_consumer
3421131,False,False,capital_equipment,True,non_consumer
3421132,False,False,capital_equipment,True,non_consumer
3421133,False,False,capital_equipment,True,non_consumer
3421134,False,False,capital_equipment,True,non_consumer
3421135,False,False,capital_equipment,True,non_consumer
3421136,False,False,capital_equipment,True,non_consumer
3431111,False,False,capital_equipment,True,non_consumer
3431121,False,False,capital_equipment,True,non_consumer
3431131,False,False,capital_equipment,True,non_consumer
3431132,False,False,capital_equipment,True,non_consumer
3431133,False,False,capital_equipment,True,non_consumer
3431141,False,False,capital_equipment,True,non_consumer
3431151,False,False,capital_equipment,True,non_consumer
3431152,False,False,capital_equipment,True,non_consumer
3431153,False,False,capital_equipment,True,non_consumer
3431154,False,False,capital_equipment,True,non_consumer
3431155,False,False,capital_equipment,True,non_consumer
3431156,False,False,capital_equipment,True,non_consumer
3441111,False,True,consumer_good,False,REVIEW
3441121,False,True,consumer_good,False,REVIEW
3441122,True,True,consumer_good,True,consumer_final
3441123,False,True,consumer_good,False,REVIEW
3441124,False,True,consumer_good,False,REVIEW
3441131,False,False,capital_equipment,True,non_consumer
3441141,True,True,consumer_good,True,consumer_final
3441142,True,True,consumer_good,True,consumer_final
3441143,False,False,capital_equipment,True,non_consumer
3441211,False,False,capital_equipment,True,non_consumer
3441221,False,False,capital_equipment,True,non_consumer
3441222,False,False,capital_equipment,True,non_consumer
3451111,False,False,component_or_part,True,non_consumer
3451112,False,False,component_or_part,True,non_consumer
3451113,False,False,component_or_part,True,non_consumer
3451114,False,False,component_or_part,True,non_consumer
3451211,False,False,component_or_part,True,non_consumer
3451212,False,False,capital_equipment,True,non_consumer
3451213,False,False,capital_equipment,True,non_consumer
3451311,False,False,component_or_part,True,non_consumer
3451312,False,False,component_or_part,True,non_consumer
3451313,False,False,component_or_part,True,non_consumer
3451314,False,False,component_or_part,True,non_consumer
3451315,False,False,component_or_part,True,non_consumer
3452111,False,False,capital_equipment,True,non_consumer
3453111,False,False,capital_equipment,True,non_consumer
3453112,False,False,capital_equipment,True,non_consumer
3453113,False,False,capital_equipment,True,non_consumer
3453121,False,False,intermediate_good,True,non_consumer
3453122,False,False,capital_equipment,True,non_consumer
3453131,False,False,capital_equipment,True,non_consumer
3453132,False,False,component_or_part,True,non_consumer
3453133,False,False,component_or_part,True,non_consumer
3453134,False,False,component_or_part,True,non_consumer
3453135,False,False,component_or_part,True,non_consumer
3453136,False,False,component_or_part,True,non_consumer
3453137,False,False,component_or_part,True,non_consumer
3453138,False,False,component_or_part,True,non_consumer
3453139,False,False,component_or_part,True,non_consumer
3453141,False,False,component_or_part,True,non_consumer
3453211,False,False,component_or_part,True,non_consumer
3453212,False,False,capital_equipment,True,non_consumer
3453221,False,False,capital_equipment,True,non_consumer
3453231,False,False,capital_equipment,True,non_consumer
3453232,False,False,capital_equipment,True,non_consumer
3453233,False,False,capital_equipment,True,non_consumer
3453311,False,False,capital_equipment,True,non_consumer
3454111,False,False,intermediate_good,True,non_consumer
3454112,False,False,intermediate_good,True,non_consumer
3454211,False,False,capital_equipment,True,non_consumer
3454221,False,False,capital_equipment,True,non_consumer
3454222,False,False,capital_equipment,True,non_consumer
3454231,False,False,capital_equipment,True,non_consumer
3454232,False,False,capital_equipment,True,non_consumer
3454233,False,False,capital_equipment,True,non_consumer
3454311,False,False,capital_equipment,True,non_consumer
3454321,False,False,capital_equipment,True,non_consumer
3454322,True,True,consumer_good,True,consumer_final
3454323,True,True,consumer_good,True,consumer_final
3454331,False,False,capital_equipment,True,non_consumer
3454341,False,False,capital_equipment,True,non_consumer
3454342,False,False,component_or_part,True,non_consumer
3454343,False,False,capital_equipment,True,non_consumer
3454344,False,False,capital_equipment,True,non_consumer
3455111,False,False,capital_equipment,True,non_consumer
3455112,False,False,capital_equipment,True,non_consumer
3455113,False,False,capital_equipment,True,non_consumer
3511111,False,False,component_or_part,True,non_consumer
3511121,True,True,consumer_good,True,consumer_final
3511131,False,False,component_or_part,True,non_consumer
3511141,False,False,component_or_part,True,non_consumer
3511142,False,False,component_or_part,True,non_consumer
3511211,False,False,component_or_part,True,non_consumer
3511221,False,False,component_or_part,True,non_consumer
3511231,False,False,component_or_part,True,non_consumer
3511232,False,False,component_or_part,True,non_consumer
3511311,False,False,component_or_part,True,non_consumer
3511321,False,False,component_or_part,True,non_consumer
3511322,False,False,component_or_part,True,non_consumer
3511331,False,False,component_or_part,True,non_consumer
3511332,False,False,component_or_part,True,non_consumer
3511333,False,False,component_or_part,True,non_consumer
3511341,False,False,component_or_part,True,non_consumer
3511351,False,True,component_or_part,False,REVIEW
3511361,False,True,component_or_part,False,REVIEW
3511362,False,False,component_or_part,True,non_consumer
3511363,False,False,component_or_part,True,non_consumer
3511371,False,False,component_or_part,True,non_consumer
3511411,False,True,component_or_part,False,REVIEW
3511412,False,False,component_or_part,True,non_consumer
3511421,False,False,component_or_part,True,non_consumer
3511431,False,False,component_or_part,True,non_consumer
3511441,False,False,component_or_part,True,non_consumer
3511451,False,False,component_or_part,True,non_consumer
3511461,False,False,component_or_part,True,non_consumer
3511471,False,False,component_or_part,True,non_consumer
3511481,False,False,component_or_part,True,non_consumer
3511491,False,False,component_or_part,True,non_consumer
3611111,True,True,consumer_good,True,consumer_final
3611112,True,True,consumer_good,True,consumer_final
3611113,True,True,consumer_good,True,consumer_final
3611114,True,True,consumer_good,True,consumer_final
3611115,False,False,capital_equipment,True,non_consumer
3611116,False,False,capital_equipment,True,non_consumer
3611122,True,True,consumer_good,True,consumer_final
3611123,True,True,consumer_good,True,consumer_final
3611124,True,True,consumer_good,True,consumer_final
3611125,True,True,consumer_good,True,consumer_final
3621111,True,True,consumer_good,True,consumer_final
3621112,False,False,capital_equipment,True,non_consumer
3621121,False,True,consumer_good,False,REVIEW
3621122,False,False,capital_equipment,True,non_consumer
3621131,True,True,consumer_good,True,consumer_final
3621132,True,True,consumer_good,True,consumer_final
3621133,True,True,consumer_good,True,consumer_final
3621141,False,False,capital_equipment,True,non_consumer
3621211,False,False,capital_equipment,True,non_consumer
3621212,False,True,consumer_good,False,REVIEW
3621221,True,True,consumer_good,True,consumer_final
3621222,False,False,capital_equipment,True,non_consumer
3621223,True,True,consumer_good,True,consumer_final
3621311,False,False,capital_equipment,True,non_consumer
3621321,False,False,capital_equipment,True,non_consumer
3622111,True,True,consumer_good,True,consumer_final
3622112,False,False,capital_equipment,True,non_consumer
3622121,True,True,consumer_good,True,consumer_final
3622124,True,True,consumer_good,True,consumer_final
3622125,True,True,consumer_good,True,consumer_final
3622126,False,False,component_or_part,True,non_consumer
3622131,True,True,consumer_good,True,consumer_final
3631111,False,False,component_or_part,True,non_consumer
3631112,False,False,capital_equipment,True,non_consumer
3631113,False,False,capital_equipment,True,non_consumer
3631114,False,False,capital_equipment,True,non_consumer
3631115,False,False,component_or_part,True,non_consumer
3631116,False,False,capital_equipment,True,non_consumer
3631211,True,True,consumer_good,True,consumer_final
3631212,True,True,consumer_good,True,consumer_final
3631221,False,False,component_or_part,True,non_consumer
3631231,False,False,capital_equipment,True,non_consumer
3631232,False,False,capital_equipment,True,non_consumer
3631241,False,False,capital_equipment,True,non_consumer
3631242,False,False,component_or_part,True,non_consumer
3631243,False,False,component_or_part,True,non_consumer
3631251,False,False,capital_equipment,True,non_consumer
3631261,False,False,capital_equipment,True,non_consumer
3631262,False,False,capital_equipment,True,non_consumer
3631263,False,False,capital_equipment,True,non_consumer
3631311,True,True,consumer_good,True,consumer_final
3631312,False,False,capital_equipment,True,non_consumer
3631313,False,False,capital_equipment,True,non_consumer
3631321,False,False,capital_equipment,True,non_consumer
3631322,False,False,capital_equipment,True,non_consumer
3631331,False,False,capital_equipment,True,non_consumer
3631332,False,False,capital_equipment,True,non_consumer
3631333,False,False,capital_equipment,True,non_consumer
3711111,False,False,component_or_part,True,non_consumer
3711121,False,False,component_or_part,True,non_consumer
3711131,False,False,component_or_part,True,non_consumer
3711132,False,False,component_or_part,True,non_consumer
3711141,False,False,component_or_part,True,non_consumer
3711142,False,False,component_or_part,True,non_consumer
3711143,False,False,component_or_part,True,non_consumer
3711211,False,False,component_or_part,True,non_consumer
3711221,False,False,component_or_part,True,non_consumer
3711222,False,False,component_or_part,True,non_consumer
3711223,False,False,component_or_part,True,non_consumer
3711224,False,False,component_or_part,True,non_consumer
3712111,False,False,component_or_part,True,non_consumer
3712121,False,True,component_or_part,False,REVIEW
3712122,False,True,component_or_part,False,REVIEW
3712131,False,False,component_or_part,True,non_consumer
3713111,False,False,component_or_part,True,non_consumer
3714111,False,False,component_or_part,True,non_consumer
3714112,False,False,component_or_part,True,non_consumer
3714121,False,False,component_or_part,True,non_consumer
3714131,False,False,component_or_part,True,non_consumer
3714132,False,False,component_or_part,True,non_consumer
3714133,False,False,component_or_part,True,non_consumer
3811111,True,True,consumer_good,True,consumer_final
3812111,False,False,intermediate_good,True,non_consumer
3812121,False,False,intermediate_good,True,non_consumer
3812211,False,False,capital_equipment,True,non_consumer
3812221,False,False,component_or_part,True,non_consumer
3812222,False,False,component_or_part,True,non_consumer
3812311,False,False,capital_equipment,True,non_consumer
3812312,False,False,capital_equipment,True,non_consumer
3812321,False,False,component_or_part,True,non_consumer
3812322,False,False,component_or_part,True,non_consumer
3812323,False,False,component_or_part,True,non_consumer
3812331,False,False,component_or_part,True,non_consumer
3812332,False,False,capital_equipment,True,non_consumer
3812341,False,False,component_or_part,True,non_consumer
3812411,False,False,component_or_part,True,non_consumer
3812412,False,False,component_or_part,True,non_consumer
3812413,False,False,component_or_part,True,non_consumer
3812421,False,False,component_or_part,True,non_consumer
3812511,False,False,intermediate_good,True,non_consumer
3812512,False,False,intermediate_good,True,non_consumer
3812513,False,False,intermediate_good,True,non_consumer
3812521,False,False,capital_equipment,True,non_consumer
3812531,False,False,capital_equipment,True,non_consumer
3812532,False,False,capital_equipment,True,non_consumer
3812533,False,False,capital_equipment,True,non_consumer
3812535,False,False,component_or_part,True,non_consumer
3821111,True,True,consumer_good,True,consumer_final
3821121,True,True,consumer_good,True,consumer_final
3821122,True,True,consumer_good,True,consumer_final
3821211,True,True,consumer_good,True,consumer_final
3821212,True,True,consumer_good,True,consumer_final
3821213,True,True,consumer_good,True,consumer_final
3821221,True,True,consumer_good,True,consumer_final
3821231,True,True,consumer_good,True,consumer_final
3821241,True,True,consumer_good,True,consumer_final
3821251,True,True,consumer_good,True,consumer_final
3821252,True,True,consumer_good,True,consumer_final
3821253,True,True,consumer_good,True,consumer_final
3821254,True,True,consumer_good,True,consumer_final
3911111,True,True,consumer_good,True,consumer_final
3911121,True,True,consumer_good,True,consumer_final
3911122,True,True,consumer_good,True,consumer_final
3911123,True,True,consumer_good,True,consumer_final
3911124,True,True,consumer_good,True,consumer_final
3911125,True,True,consumer_good,True,consumer_final
3911126,True,True,consumer_good,True,consumer_final
3911131,True,True,consumer_good,True,consumer_final
3911132,True,True,consumer_good,True,consumer_final
3911133,True,True,consumer_good,True,consumer_final
3911134,True,True,consumer_good,True,consumer_final
3911211,True,True,consumer_good,True,consumer_final
3911212,True,True,consumer_good,True,consumer_final
3911213,True,True,consumer_good,True,consumer_final
3911411,False,False,capital_equipment,True,non_consumer
3911412,False,False,capital_equipment,True,non_consumer
3911413,False,False,capital_equipment,True,non_consumer
3911414,False,False,capital_equipment,True,non_consumer
3911421,False,False,capital_equipment,True,non_consumer
3911422,False,False,capital_equipment,True,non_consumer
3911423,False,False,capital_equipment,True,non_consumer
3911424,False,False,capital_equipment,True,non_consumer
3911511,False,False,intermediate_good,True,non_consumer
3911512,False,False,capital_equipment,True,non_consumer
3911513,False,False,capital_equipment,True,non_consumer
3911521,False,False,intermediate_good,True,non_consumer
3911522,False,False,capital_equipment,True,non_consumer
3911523,False,False,capital_equipment,True,non_consumer
3911524,False,False,capital_equipment,True,non_consumer
3911611,False,False,component_or_part,True,non_consumer
3911621,False,False,capital_equipment,True,non_consumer
3911622,False,False,capital_equipment,True,non_consumer
3911623,False,False,capital_equipment,True,non_consumer
3912111,True,True,consumer_good,True,consumer_final
3913111,True,True,consumer_good,True,consumer_final
3913112,True,True,consumer_good,True,consumer_final
3913113,False,False,component_or_part,True,non_consumer
3913121,False,False,capital_equipment,True,non_consumer
3913122,False,False,capital_equipment,True,non_consumer
3913123,False,False,component_or_part,True,non_consumer
3913131,True,True,consumer_good,True,consumer_final
3913132,True,True,consumer_good,True,consumer_final
3913133,False,False,component_or_part,True,non_consumer
4111111,True,True,consumer_good,True,consumer_final
4111112,False,False,component_or_part,True,non_consumer
4111121,True,True,consumer_good,True,consumer_final
4111122,False,False,component_or_part,True,non_consumer
4111131,True,True,consumer_good,True,consumer_final
4111132,False,False,component_or_part,True,non_consumer
4111211,True,True,consumer_good,True,consumer_final
4111212,False,False,component_or_part,True,non_consumer
4111221,True,True,consumer_good,True,consumer_final
4111222,False,False,component_or_part,True,non_consumer
4111311,True,True,consumer_good,True,consumer_final
4111321,True,True,consumer_good,True,consumer_final
4111322,True,True,consumer_good,True,consumer_final
4111331,True,True,consumer_good,True,consumer_final
4111332,True,True,consumer_good,True,consumer_final
4111411,True,True,consumer_good,True,consumer_final
4111421,True,True,consumer_good,True,consumer_final
4111422,True,True,consumer_good,True,consumer_final
4111431,True,True,consumer_good,True,consumer_final
4111432,True,True,consumer_good,True,consumer_final
4121111,False,False,capital_equipment,True,non_consumer
4121112,False,False,component_or_part,True,non_consumer
4121121,False,False,capital_equipment,True,non_consumer
4121122,False,False,component_or_part,True,non_consumer
4121211,False,False,capital_equipment,True,non_consumer
4121221,False,False,capital_equipment,True,non_consumer
4121311,False,False,capital_equipment,True,non_consumer
4121312,False,False,capital_equipment,True,non_consumer
4121321,False,True,consumer_good,False,REVIEW
4122111,True,True,consumer_good,True,consumer_final
4122121,True,True,consumer_good,True,consumer_final
4122122,True,True,consumer_good,True,consumer_final
4122123,False,False,component_or_part,True,non_consumer
4123111,False,False,component_or_part,True,non_consumer
4123112,False,False,component_or_part,True,non_consumer
4123121,False,False,component_or_part,True,non_consumer
4131111,False,False,component_or_part,True,non_consumer
4131112,False,False,component_or_part,True,non_consumer
4131113,False,False,component_or_part,True,non_consumer
4131114,False,False,component_or_part,True,non_consumer
4131211,False,False,component_or_part,True,non_consumer
4131212,False,False,component_or_part,True,non_consumer
4132111,False,False,component_or_part,True,non_consumer
4132121,False,False,component_or_part,True,non_consumer
4132122,False,False,component_or_part,True,non_consumer
4132123,False,False,component_or_part,True,non_consumer
